Group Report - Group All params,,,,,,
,,,,,,
Date,Time,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Hyderabad
,,PM2.5_Delhi,PM2.5_Chennai,PM2.5_Kolkata,PM2.5_Mum,PM2.5_HYD
,,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3
3/10/2015,7:00 AM,70,6,23,39,43
3/10/2015,8:00 AM,75,22,23,28,39
3/10/2015,9:00 AM,66,32,25,20,49
3/10/2015,10:00 AM,59,23,42,10,46
3/10/2015,11:00 AM,61,27,64,16,44
3/10/2015,12:00 PM,54,27,97,23,50
3/10/2015,1:00 PM,38,20,85,10,46
3/10/2015,2:00 PM,35,18,64,6,26
3/10/2015,3:00 PM,28,22,68,10,41
3/10/2015,4:00 PM,24,29,61,13,34
3/10/2015,5:00 PM,36,19,43,15,68
3/10/2015,6:00 PM,39,43,62,14,69
3/10/2015,7:00 PM,40,48,56,22,48
3/10/2015,8:00 PM,73,---,60,17,44
3/10/2015,9:00 PM,77,24,45,10,44
3/10/2015,10:00 PM,82,25,44,9,44
3/10/2015,11:00 PM,99,21,38,21,40
03/10/2015 24:00 AM,,106,27,44,22,53
4/10/2015,1:00 AM,111,26,34,32,18
4/10/2015,2:00 AM,121,18,34,17,21
4/10/2015,3:00 AM,132,11,28,27,37
4/10/2015,4:00 AM,116,9,36,29,22
4/10/2015,5:00 AM,116,15,39,31,17
4/10/2015,6:00 AM,117,19,32,35,18
4/10/2015,7:00 AM,123,21,61,53,33
4/10/2015,8:00 AM,132,24,63,59,44
4/10/2015,9:00 AM,95,13,71,53,47
4/10/2015,10:00 AM,78,20,66,37,43
4/10/2015,11:00 AM,66,21,48,17,54
4/10/2015,12:00 PM,57,40,58,27,50
4/10/2015,1:00 PM,48,31,45,37,57
4/10/2015,2:00 PM,25,20,45,44,50
4/10/2015,3:00 PM,16,18,48,29,40
4/10/2015,4:00 PM,17,17,43,24,63
4/10/2015,5:00 PM,19,18,41,41,71
4/10/2015,6:00 PM,22,27,54,59,124
4/10/2015,7:00 PM,29,33,76,30,60
4/10/2015,8:00 PM,55,27,83,31,38
4/10/2015,9:00 PM,63,29,83,29,78
4/10/2015,10:00 PM,84,27,83,34,62
4/10/2015,11:00 PM,80,14,70,22,92
04/10/2015 24:00 AM,,93,12,66,41,97
5/10/2015,1:00 AM,103,8,71,32,54
5/10/2015,2:00 AM,128,2,58,40,64
5/10/2015,3:00 AM,124,6,72,58,72
5/10/2015,4:00 AM,119,6,79,52,59
5/10/2015,5:00 AM,119,1,89,59,61
5/10/2015,6:00 AM,112,9,93,39,51
5/10/2015,7:00 AM,110,20,95,45,59
5/10/2015,8:00 AM,122,24,67,45,51
5/10/2015,9:00 AM,121,24,64,37,54
5/10/2015,10:00 AM,56,30,69,41,52
5/10/2015,11:00 AM,57,25,61,32,56
5/10/2015,12:00 PM,111,29,53,39,58
5/10/2015,1:00 PM,123,87,53,43,60
5/10/2015,2:00 PM,92,75,52,43,61
5/10/2015,3:00 PM,51,60,51,43,56
5/10/2015,4:00 PM,26,65,58,32,52
5/10/2015,5:00 PM,23,54,59,43,57
5/10/2015,6:00 PM,33,69,61,49,58
5/10/2015,7:00 PM,53,83,61,52,71
5/10/2015,8:00 PM,75,65,74,35,68
5/10/2015,9:00 PM,82,50,72,37,72
5/10/2015,10:00 PM,86,55,65,58,64
5/10/2015,11:00 PM,97,48,71,78,77
05/10/2015 24:00 AM,,112,37,61,55,81
6/10/2015,1:00 AM,130,9,56,51,70
6/10/2015,2:00 AM,136,15,56,59,73
6/10/2015,3:00 AM,153,8,37,86,78
6/10/2015,4:00 AM,123,1,42,80,78
6/10/2015,5:00 AM,88,5,46,57,77
6/10/2015,6:00 AM,79,15,49,61,85
6/10/2015,7:00 AM,73,23,70,69,89
6/10/2015,8:00 AM,88,24,84,84,101
6/10/2015,9:00 AM,128,24,81,83,90
6/10/2015,10:00 AM,129,7,65,78,51
6/10/2015,11:00 AM,94,21,51,71,51
6/10/2015,12:00 PM,82,13,38,56,44
6/10/2015,1:00 PM,69,18,25,61,40
6/10/2015,2:00 PM,54,---,20,76,33
6/10/2015,3:00 PM,43,31,16,66,43
6/10/2015,4:00 PM,33,40,21,59,34
6/10/2015,5:00 PM,36,32,15,60,37
6/10/2015,6:00 PM,55,39,11,73,44
6/10/2015,7:00 PM,66,10,19,72,57
6/10/2015,8:00 PM,81,8,12,86,77
6/10/2015,9:00 PM,107,9,27,90,71
6/10/2015,10:00 PM,124,15,27,117,86
6/10/2015,11:00 PM,130,18,28,132,74
06/10/2015 24:00 AM,,137,30,41,153,75
7/10/2015,1:00 AM,137,27,48,141,93
7/10/2015,2:00 AM,142,36,60,105,90
7/10/2015,3:00 AM,144,-4,46,86,101
7/10/2015,4:00 AM,130,4,51,76,95
7/10/2015,5:00 AM,127,8,51,73,131
7/10/2015,6:00 AM,119,12,41,113,132
7/10/2015,7:00 AM,119,23,50,72,153
7/10/2015,8:00 AM,141,22,45,87,222
7/10/2015,9:00 AM,142,35,38,104,185
7/10/2015,10:00 AM,146,31,37,106,96
7/10/2015,11:00 AM,145,28,29,86,70
7/10/2015,12:00 PM,98,---,23,94,48
7/10/2015,1:00 PM,70,17,17,79,46
7/10/2015,2:00 PM,68,21,14,77,42
7/10/2015,3:00 PM,62,10,18,80,38
7/10/2015,4:00 PM,59,8,2,81,41
7/10/2015,5:00 PM,75,22,7,51,37
7/10/2015,6:00 PM,81,17,15,57,49
7/10/2015,7:00 PM,97,---,7,89,63
7/10/2015,8:00 PM,107,29,6,101,64
7/10/2015,9:00 PM,126,31,3,106,74
7/10/2015,10:00 PM,125,36,9,130,79
7/10/2015,11:00 PM,120,34,12,165,85
07/10/2015 24:00 AM,,115,24,11,---,95
8/10/2015,1:00 AM,117,18,6,147,104
8/10/2015,2:00 AM,123,20,4,164,86
8/10/2015,3:00 AM,133,17,7,130,116
8/10/2015,4:00 AM,146,17,8,103,129
8/10/2015,5:00 AM,153,18,8,118,139
8/10/2015,6:00 AM,165,18,9,103,140
8/10/2015,7:00 AM,173,28,18,74,206
8/10/2015,8:00 AM,153,25,21,111,247
8/10/2015,9:00 AM,141,24,21,118,185
8/10/2015,10:00 AM,122,27,17,83,112
8/10/2015,11:00 AM,97,19,19,84,83
8/10/2015,12:00 PM,86,19,18,83,79
8/10/2015,1:00 PM,53,30,19,61,63
8/10/2015,2:00 PM,39,19,12,56,50
8/10/2015,3:00 PM,51,26,33,61,50
8/10/2015,4:00 PM,32,23,32,59,51
8/10/2015,5:00 PM,35,22,40,56,51
8/10/2015,6:00 PM,44,29,24,136,59
8/10/2015,7:00 PM,55,31,34,67,66
8/10/2015,8:00 PM,64,26,35,76,69
8/10/2015,9:00 PM,82,38,43,78,89
8/10/2015,10:00 PM,93,14,103,81,123
8/10/2015,11:00 PM,98,12,93,91,118
08/10/2015 24:00 AM,,90,17,41,63,137
9/10/2015,1:00 AM,91,---,22,42,142
9/10/2015,2:00 AM,98,33,29,33,142
9/10/2015,3:00 AM,119,26,56,32,106
9/10/2015,4:00 AM,117,21,56,29,89
9/10/2015,5:00 AM,112,16,57,31,73
9/10/2015,6:00 AM,91,19,65,37,106
9/10/2015,7:00 AM,86,25,68,37,122
9/10/2015,8:00 AM,97,34,54,42,128
9/10/2015,9:00 AM,92,43,41,37,97
9/10/2015,10:00 AM,81,50,38,18,64
9/10/2015,11:00 AM,69,57,44,43,54
9/10/2015,12:00 PM,58,46,53,22,50
9/10/2015,1:00 PM,41,34,52,24,41
9/10/2015,2:00 PM,27,41,61,19,51
9/10/2015,3:00 PM,26,38,55,20,44
9/10/2015,4:00 PM,23,29,59,26,46
9/10/2015,5:00 PM,26,18,65,17,47
9/10/2015,6:00 PM,35,20,71,25,63
9/10/2015,7:00 PM,43,38,83,26,85
9/10/2015,8:00 PM,117,58,83,27,115
9/10/2015,9:00 PM,166,29,75,16,79
9/10/2015,10:00 PM,111,16,72,24,79
9/10/2015,11:00 PM,113,15,57,31,61
09/10/2015 24:00 AM,,98,19,57,35,63
10/10/2015,1:00 AM,111,28,52,27,60
10/10/2015,2:00 AM,123,24,49,9,59
10/10/2015,3:00 AM,140,15,52,12,65
10/10/2015,4:00 AM,103,6,52,11,46
10/10/2015,5:00 AM,116,11,53,15,51
10/10/2015,6:00 AM,103,17,60,23,53
10/10/2015,7:00 AM,61,20,73,28,60
10/10/2015,8:00 AM,51,22,62,21,57
10/10/2015,9:00 AM,35,15,58,20,61
10/10/2015,10:00 AM,30,28,70,14,36
10/10/2015,11:00 AM,28,25,87,22,36
10/10/2015,12:00 PM,24,33,55,27,52
10/10/2015,1:00 PM,19,30,70,20,55
10/10/2015,2:00 PM,15,28,60,26,46
10/10/2015,3:00 PM,11,24,54,23,40
10/10/2015,4:00 PM,16,30,83,18,66
10/10/2015,5:00 PM,19,25,107,27,108
10/10/2015,6:00 PM,30,35,63,20,119
10/10/2015,7:00 PM,49,37,73,24,69
10/10/2015,8:00 PM,87,43,76,35,65
10/10/2015,9:00 PM,146,23,63,24,69
10/10/2015,10:00 PM,102,38,65,19,58
10/10/2015,11:00 PM,103,19,50,20,46
10/10/2015 24:00 AM,,140,10,45,25,40
11/10/2015,1:00 AM,111,13,40,34,47
11/10/2015,2:00 AM,115,11,47,28,28
11/10/2015,3:00 AM,125,6,49,---,31
11/10/2015,4:00 AM,113,4,61,18,22
11/10/2015,5:00 AM,60,8,64,30,33
11/10/2015,6:00 AM,54,11,65,27,39
11/10/2015,7:00 AM,44,9,69,31,53
11/10/2015,8:00 AM,41,16,78,30,76
11/10/2015,9:00 AM,28,20,87,31,71
11/10/2015,10:00 AM,31,34,91,32,78
11/10/2015,11:00 AM,30,17,88,26,58
11/10/2015,12:00 PM,26,18,61,36,54
11/10/2015,1:00 PM,25,15,55,21,44
11/10/2015,2:00 PM,13,23,49,28,45
11/10/2015,3:00 PM,17,24,51,26,41
11/10/2015,4:00 PM,12,22,49,22,46
11/10/2015,5:00 PM,16,18,51,---,45
11/10/2015,6:00 PM,33,15,64,20,53
11/10/2015,7:00 PM,45,19,67,16,68
11/10/2015,8:00 PM,48,30,70,27,107
11/10/2015,9:00 PM,74,40,60,25,78
11/10/2015,10:00 PM,88,41,67,15,81
11/10/2015,11:00 PM,93,38,57,31,109
11/10/2015 24:00 AM,,100,38,50,38,121
12/10/2015,1:00 AM,98,30,44,36,124
12/10/2015,2:00 AM,102,21,47,32,107
12/10/2015,3:00 AM,93,32,49,35,109
12/10/2015,4:00 AM,76,34,75,24,212
12/10/2015,5:00 AM,69,20,93,26,193
12/10/2015,6:00 AM,76,33,98,30,178
12/10/2015,7:00 AM,88,45,100,38,268
12/10/2015,8:00 AM,94,54,114,36,182
12/10/2015,9:00 AM,71,60,86,54,113
12/10/2015,10:00 AM,50,42,55,37,83
12/10/2015,11:00 AM,42,29,56,33,55
12/10/2015,12:00 PM,54,29,59,28,45
12/10/2015,1:00 PM,36,---,---,---,---
12/10/2015,2:00 PM,27,30,53,32,41
12/10/2015,3:00 PM,27,20,41,30,36
12/10/2015,4:00 PM,30,26,47,29,40
12/10/2015,5:00 PM,29,22,44,31,42
12/10/2015,6:00 PM,32,35,54,38,47
12/10/2015,7:00 PM,47,26,55,36,58
12/10/2015,8:00 PM,56,28,78,34,73
12/10/2015,9:00 PM,69,29,56,36,127
12/10/2015,10:00 PM,82,28,49,42,126
12/10/2015,11:00 PM,78,27,36,46,206
12/10/2015 24:00 AM,,79,25,42,45,156
13/10/2015,1:00 AM,90,28,36,60,169
13/10/2015,2:00 AM,101,27,39,75,---
13/10/2015,3:00 AM,100,20,50,71,---
13/10/2015,4:00 AM,95,25,61,61,---
13/10/2015,5:00 AM,79,16,44,64,---
13/10/2015,6:00 AM,82,22,43,67,---
13/10/2015,7:00 AM,77,43,46,87,---
13/10/2015,8:00 AM,79,42,53,76,---
13/10/2015,9:00 AM,95,22,43,76,---
13/10/2015,10:00 AM,95,4,43,69,---
13/10/2015,11:00 AM,107,20,30,65,---
13/10/2015,12:00 PM,98,20,30,42,---
13/10/2015,1:00 PM,94,12,46,38,---
13/10/2015,2:00 PM,65,10,35,41,---
13/10/2015,3:00 PM,57,6,39,41,---
13/10/2015,4:00 PM,57,8,38,37,---
13/10/2015,5:00 PM,59,9,48,43,---
13/10/2015,6:00 PM,63,8,19,48,---
13/10/2015,7:00 PM,82,16,18,46,---
13/10/2015,8:00 PM,87,17,12,73,---
13/10/2015,9:00 PM,88,16,18,91,---
13/10/2015,10:00 PM,77,19,21,91,---
13/10/2015,11:00 PM,67,24,18,102,---
13/10/2015 24:00 AM,,65,22,12,82,---
14/10/2015,1:00 AM,59,17,9,78,---
14/10/2015,2:00 AM,56,15,11,71,---
14/10/2015,3:00 AM,62,12,8,53,---
14/10/2015,4:00 AM,61,14,17,---,---
14/10/2015,5:00 AM,62,22,18,60,---
14/10/2015,6:00 AM,61,23,21,56,---
14/10/2015,7:00 AM,59,50,21,62,---
14/10/2015,8:00 AM,75,37,25,81,---
14/10/2015,9:00 AM,80,19,27,77,---
14/10/2015,10:00 AM,87,27,19,77,---
14/10/2015,11:00 AM,83,20,20,66,---
14/10/2015,12:00 PM,80,19,19,57,---
14/10/2015,1:00 PM,59,12,21,51,50
14/10/2015,2:00 PM,65,15,21,55,48
14/10/2015,3:00 PM,65,14,19,66,40
14/10/2015,4:00 PM,57,15,24,65,51
14/10/2015,5:00 PM,65,13,26,63,56
14/10/2015,6:00 PM,81,16,27,76,64
14/10/2015,7:00 PM,65,17,23,83,77
14/10/2015,8:00 PM,67,22,23,109,138
14/10/2015,9:00 PM,53,21,20,110,149
14/10/2015,10:00 PM,57,23,17,107,148
14/10/2015,11:00 PM,52,20,62,114,120
14/10/2015 24:00 AM,,58,18,38,143,132
15/10/2015,1:00 AM,54,18,24,172,134
15/10/2015,2:00 AM,57,14,30,145,130
15/10/2015,3:00 AM,62,21,28,143,124
15/10/2015,4:00 AM,67,18,28,129,106
15/10/2015,5:00 AM,81,22,39,117,125
15/10/2015,6:00 AM,98,41,32,110,129
15/10/2015,7:00 AM,103,44,31,127,120
15/10/2015,8:00 AM,104,39,27,104,161
15/10/2015,9:00 AM,89,21,21,88,113
15/10/2015,10:00 AM,73,23,21,66,79
15/10/2015,11:00 AM,64,32,18,62,67
15/10/2015,12:00 PM,62,11,20,46,66
15/10/2015,1:00 PM,60,17,27,45,63
15/10/2015,2:00 PM,65,15,18,62,66
15/10/2015,3:00 PM,72,17,25,50,63
15/10/2015,4:00 PM,79,17,27,55,71
15/10/2015,5:00 PM,105,20,29,67,60
15/10/2015,6:00 PM,96,15,27,70,77
15/10/2015,7:00 PM,88,22,29,90,64
15/10/2015,8:00 PM,104,23,45,88,80
15/10/2015,9:00 PM,116,20,72,150,87
15/10/2015,10:00 PM,115,20,75,102,95
15/10/2015,11:00 PM,110,16,42,128,95
15/10/2015 24:00 AM,,101,14,34,104,87
16/10/2015,1:00 AM,112,18,29,74,88
16/10/2015,2:00 AM,123,17,26,81,98
16/10/2015,3:00 AM,142,17,31,73,76
16/10/2015,4:00 AM,140,10,32,71,70
16/10/2015,5:00 AM,139,35,30,61,75
16/10/2015,6:00 AM,151,46,29,65,80
16/10/2015,7:00 AM,168,58,35,62,95
16/10/2015,8:00 AM,179,70,30,112,97
16/10/2015,9:00 AM,149,67,30,61,101
16/10/2015,10:00 AM,105,13,41,58,101
16/10/2015,11:00 AM,92,23,38,47,75
16/10/2015,12:00 PM,93,21,35,46,73
16/10/2015,1:00 PM,96,18,41,48,66
16/10/2015,2:00 PM,53,20,45,41,---
16/10/2015,3:00 PM,60,33,45,64,---
16/10/2015,4:00 PM,75,24,53,51,---
16/10/2015,5:00 PM,100,25,58,53,---
16/10/2015,6:00 PM,97,31,79,64,---
16/10/2015,7:00 PM,90,24,85,76,---
16/10/2015,8:00 PM,109,28,60,68,---
16/10/2015,9:00 PM,114,34,62,85,---
16/10/2015,10:00 PM,130,30,64,90,---
16/10/2015,11:00 PM,127,23,61,103,---
16/10/2015 24:00 AM,,137,23,64,96,---
17/10/2015,1:00 AM,155,22,54,86,---
17/10/2015,2:00 AM,156,19,46,64,---
17/10/2015,3:00 AM,161,13,64,66,---
17/10/2015,4:00 AM,175,61,75,74,---
17/10/2015,5:00 AM,158,59,65,67,---
17/10/2015,6:00 AM,164,50,69,71,---
17/10/2015,7:00 AM,148,56,76,85,---
17/10/2015,8:00 AM,151,75,73,87,---
17/10/2015,9:00 AM,160,59,68,68,---
17/10/2015,10:00 AM,168,51,74,71,---
17/10/2015,11:00 AM,115,---,79,61,---
17/10/2015,12:00 PM,103,30,87,58,---
17/10/2015,1:00 PM,96,33,80,53,---
17/10/2015,2:00 PM,81,26,72,59,---
17/10/2015,3:00 PM,76,47,59,64,---
17/10/2015,4:00 PM,83,50,64,63,---
17/10/2015,5:00 PM,89,40,59,62,---
17/10/2015,6:00 PM,116,41,82,69,---
17/10/2015,7:00 PM,113,31,76,67,---
17/10/2015,8:00 PM,129,35,94,72,---
17/10/2015,9:00 PM,173,32,90,77,---
17/10/2015,10:00 PM,196,30,83,75,---
17/10/2015,11:00 PM,193,36,105,84,---
17/10/2015 24:00 AM,,205,30,179,76,---
18/10/2015,1:00 AM,197,40,107,101,---
18/10/2015,2:00 AM,200,31,125,108,---
18/10/2015,3:00 AM,188,41,138,100,---
18/10/2015,4:00 AM,210,38,130,91,---
18/10/2015,5:00 AM,217,64,153,96,---
18/10/2015,6:00 AM,225,82,144,77,---
18/10/2015,7:00 AM,235,81,158,68,---
18/10/2015,8:00 AM,224,66,152,71,---
18/10/2015,9:00 AM,180,50,78,63,---
18/10/2015,10:00 AM,164,48,63,74,---
18/10/2015,11:00 AM,141,28,57,47,---
18/10/2015,12:00 PM,126,16,56,49,---
18/10/2015,1:00 PM,120,27,49,55,---
18/10/2015,2:00 PM,100,24,44,56,---
18/10/2015,3:00 PM,107,14,48,53,---
18/10/2015,4:00 PM,107,25,52,49,---
18/10/2015,5:00 PM,164,22,53,49,---
18/10/2015,6:00 PM,139,18,56,50,---
18/10/2015,7:00 PM,153,25,73,54,---
18/10/2015,8:00 PM,171,20,91,59,---
18/10/2015,9:00 PM,193,17,107,61,---
18/10/2015,10:00 PM,213,24,130,73,---
18/10/2015,11:00 PM,219,12,148,77,---
18/10/2015 24:00 AM,,216,11,181,91,---
19/10/2015,1:00 AM,211,5,153,96,---
19/10/2015,2:00 AM,208,7,145,100,---
19/10/2015,3:00 AM,205,10,131,88,---
19/10/2015,4:00 AM,206,6,148,88,---
19/10/2015,5:00 AM,214,8,139,93,---
19/10/2015,6:00 AM,219,32,142,94,---
19/10/2015,7:00 AM,216,46,145,103,---
19/10/2015,8:00 AM,194,62,116,99,---
19/10/2015,9:00 AM,154,63,95,97,---
19/10/2015,10:00 AM,125,51,77,70,---
19/10/2015,11:00 AM,NoData,NoData,NoData,NoData,NoData
19/10/2015,12:00 PM,109,---,---,---,---
19/10/2015,1:00 PM,93,---,---,---,---
19/10/2015,2:00 PM,74,---,---,---,---
19/10/2015,3:00 PM,69,5,55,40,40
19/10/2015,4:00 PM,63,5,59,70,40
19/10/2015,5:00 PM,72,15,68,61,38
19/10/2015,6:00 PM,83,11,77,59,56
19/10/2015,7:00 PM,98,13,69,68,---
19/10/2015,8:00 PM,133,11,71,68,79
19/10/2015,9:00 PM,184,14,121,69,72
19/10/2015,10:00 PM,145,10,123,78,74
19/10/2015,11:00 PM,158,10,116,84,83
19/10/2015 24:00 AM,,174,6,95,70,76
20/10/2015,1:00 AM,182,4,95,76,80
20/10/2015,2:00 AM,187,4,88,104,71
20/10/2015,3:00 AM,187,6,82,106,69
20/10/2015,4:00 AM,186,9,77,105,77
20/10/2015,5:00 AM,204,31,83,97,70
20/10/2015,6:00 AM,215,35,87,95,82
20/10/2015,7:00 AM,221,37,85,---,91
20/10/2015,8:00 AM,245,50,76,84,112
20/10/2015,9:00 AM,293,30,57,119,92
20/10/2015,10:00 AM,242,-4,55,63,74
20/10/2015,11:00 AM,201,13,60,60,55
20/10/2015,12:00 PM,95,8,71,52,39
20/10/2015,1:00 PM,100,4,73,60,43
20/10/2015,2:00 PM,58,4,71,52,40
20/10/2015,3:00 PM,55,1,75,60,44
20/10/2015,4:00 PM,41,19,74,57,46
20/10/2015,5:00 PM,38,24,98,47,47
20/10/2015,6:00 PM,50,13,102,53,55
20/10/2015,7:00 PM,85,11,103,57,71
20/10/2015,8:00 PM,140,16,106,74,101
20/10/2015,9:00 PM,143,6,---,80,---
20/10/2015,10:00 PM,164,16,86,---,---
20/10/2015,11:00 PM,170,---,---,---,---
20/10/2015 24:00 AM,,179,13,79,128,84
21/10/2015,1:00 AM,174,11,59,124,90
21/10/2015,2:00 AM,169,7,65,128,75
21/10/2015,3:00 AM,149,10,71,129,111
21/10/2015,4:00 AM,163,9,70,128,113
21/10/2015,5:00 AM,177,18,67,---,110
21/10/2015,6:00 AM,191,37,66,96,125
21/10/2015,7:00 AM,219,37,72,72,145
21/10/2015,8:00 AM,240,54,72,104,161
21/10/2015,9:00 AM,255,17,65,109,75
21/10/2015,10:00 AM,253,7,71,69,72
21/10/2015,11:00 AM,274,18,60,90,61
21/10/2015,12:00 PM,227,19,68,69,53
21/10/2015,1:00 PM,143,19,77,60,42
21/10/2015,2:00 PM,151,19,74,60,46
21/10/2015,3:00 PM,109,14,81,80,51
21/10/2015,4:00 PM,94,---,---,---,---
21/10/2015,5:00 PM,121,---,---,---,---
21/10/2015,6:00 PM,121,---,---,---,---
21/10/2015,7:00 PM,148,---,---,---,---
21/10/2015,8:00 PM,128,---,---,---,---
21/10/2015,9:00 PM,105,---,---,---,---
21/10/2015,10:00 PM,96,---,---,---,---
21/10/2015,11:00 PM,98,---,---,---,---
21/10/2015 24:00 AM,,104,---,---,---,---
22/10/2015,1:00 AM,103,---,---,---,---
22/10/2015,2:00 AM,116,---,---,---,---
22/10/2015,3:00 AM,115,---,---,---,---
22/10/2015,4:00 AM,105,---,---,---,---
22/10/2015,5:00 AM,115,---,---,---,---
22/10/2015,6:00 AM,144,---,---,---,---
22/10/2015,7:00 AM,132,---,---,---,---
22/10/2015,8:00 AM,145,---,---,---,---
22/10/2015,9:00 AM,144,---,---,---,---
22/10/2015,10:00 AM,129,---,---,---,---
22/10/2015,11:00 AM,101,---,---,---,---
22/10/2015,12:00 PM,98,---,---,---,---
22/10/2015,1:00 PM,85,---,---,---,---
22/10/2015,2:00 PM,76,---,---,---,---
22/10/2015,3:00 PM,73,---,---,---,---
22/10/2015,4:00 PM,67,---,---,---,---
22/10/2015,5:00 PM,62,---,---,---,---
22/10/2015,6:00 PM,73,---,---,---,---
22/10/2015,7:00 PM,76,---,---,---,---
22/10/2015,8:00 PM,104,---,---,---,---
22/10/2015,9:00 PM,149,---,---,---,---
22/10/2015,10:00 PM,200,---,---,---,---
22/10/2015,11:00 PM,194,---,---,---,---
22/10/2015 24:00 AM,,171,---,---,---,---
23/10/2015,1:00 AM,151,---,---,---,---
23/10/2015,2:00 AM,150,---,---,---,---
23/10/2015,3:00 AM,148,---,---,---,---
23/10/2015,4:00 AM,188,---,---,---,---
23/10/2015,5:00 AM,210,---,---,---,---
23/10/2015,6:00 AM,175,---,---,---,---
23/10/2015,7:00 AM,154,---,---,---,---
23/10/2015,8:00 AM,152,---,---,---,---
23/10/2015,9:00 AM,---,37,86,80,76
23/10/2015,10:00 AM,---,---,---,---,57
23/10/2015,11:00 AM,NoData,NoData,NoData,NoData,NoData
23/10/2015,12:00 PM,---,43,61,71,46
23/10/2015,1:00 PM,97,109,70,74,48
23/10/2015,2:00 PM,89,52,73,70,39
23/10/2015,3:00 PM,59,36,76,79,38
23/10/2015,4:00 PM,41,48,73,80,37
23/10/2015,5:00 PM,51,43,85,72,49
23/10/2015,6:00 PM,56,18,94,59,46
23/10/2015,7:00 PM,86,24,94,60,58
23/10/2015,8:00 PM,101,39,113,67,66
23/10/2015,9:00 PM,113,54,125,74,60
23/10/2015,10:00 PM,133,118,134,79,57
23/10/2015,11:00 PM,126,100,171,94,59
23/10/2015 24:00 AM,,135,90,179,128,63
24/10/2015,1:00 AM,171,80,164,149,63
24/10/2015,2:00 AM,185,68,122,133,67
24/10/2015,3:00 AM,184,56,143,158,64
24/10/2015,4:00 AM,176,57,108,133,58
24/10/2015,5:00 AM,186,40,116,150,62
24/10/2015,6:00 AM,226,34,122,129,69
24/10/2015,7:00 AM,201,53,118,102,75
24/10/2015,8:00 AM,171,100,100,93,75
24/10/2015,9:00 AM,147,107,116,60,75
24/10/2015,10:00 AM,155,107,107,61,63
24/10/2015,11:00 AM,120,19,77,80,65
24/10/2015,12:00 PM,105,18,52,55,59
24/10/2015,1:00 PM,49,27,48,56,54
24/10/2015,2:00 PM,53,20,52,84,59
24/10/2015,3:00 PM,58,18,51,111,58
24/10/2015,4:00 PM,InVld,20,62,119,57
24/10/2015,5:00 PM,InVld,25,60,101,57
24/10/2015,6:00 PM,InVld,21,67,77,61
24/10/2015,7:00 PM,InVld,31,85,53,69
24/10/2015,8:00 PM,InVld,35,80,63,78
24/10/2015,9:00 PM,InVld,27,87,72,74
24/10/2015,10:00 PM,InVld,30,84,99,75
24/10/2015,11:00 PM,InVld,17,103,111,66
24/10/2015 24:00 AM,,InVld,15,89,102,74
25/10/2015,1:00 AM,InVld,20,76,117,74
25/10/2015,2:00 AM,InVld,46,79,129,64
25/10/2015,3:00 AM,InVld,67,83,115,63
25/10/2015,4:00 AM,InVld,62,75,116,57
25/10/2015,5:00 AM,InVld,48,93,126,55
25/10/2015,6:00 AM,InVld,44,107,131,61
25/10/2015,7:00 AM,InVld,59,107,134,67
25/10/2015,8:00 AM,InVld,58,113,121,73
25/10/2015,9:00 AM,InVld,63,120,133,69
25/10/2015,10:00 AM,InVld,62,92,187,62
25/10/2015,11:00 AM,InVld,38,80,73,52
25/10/2015,12:00 PM,InVld,29,78,79,48
25/10/2015,1:00 PM,InVld,27,80,66,54
25/10/2015,2:00 PM,InVld,32,80,58,51
25/10/2015,3:00 PM,InVld,31,63,52,51
25/10/2015,4:00 PM,InVld,28,64,54,54
25/10/2015,5:00 PM,InVld,22,67,57,68
25/10/2015,6:00 PM,InVld,36,81,53,76
25/10/2015,7:00 PM,InVld,18,93,74,71
25/10/2015,8:00 PM,InVld,22,114,114,85
25/10/2015,9:00 PM,InVld,18,116,63,81
25/10/2015,10:00 PM,InVld,14,110,70,85
25/10/2015,11:00 PM,InVld,12,105,84,79
25/10/2015 24:00 AM,,InVld,8,112,82,65
26/10/2015,1:00 AM,InVld,13,118,75,58
26/10/2015,2:00 AM,InVld,15,140,73,50
26/10/2015,3:00 AM,InVld,21,136,77,51
26/10/2015,4:00 AM,InVld,23,142,77,46
26/10/2015,5:00 AM,InVld,33,131,82,49
26/10/2015,6:00 AM,InVld,39,142,90,49
26/10/2015,7:00 AM,InVld,61,146,74,64
26/10/2015,8:00 AM,InVld,59,157,88,---
26/10/2015,9:00 AM,InVld,69,140,94,---
26/10/2015,10:00 AM,41,15,83,90,---
26/10/2015,11:00 AM,59,32,48,88,53
26/10/2015,12:00 PM,61,24,64,85,58
26/10/2015,1:00 PM,65,22,55,60,59
26/10/2015,2:00 PM,46,10,43,72,60
26/10/2015,3:00 PM,49,18,47,63,56
26/10/2015,4:00 PM,44,28,48,69,56
26/10/2015,5:00 PM,46,19,50,66,55
26/10/2015,6:00 PM,62,26,54,77,62
26/10/2015,7:00 PM,80,24,73,90,64
26/10/2015,8:00 PM,91,20,72,104,74
26/10/2015,9:00 PM,114,15,84,93,81
26/10/2015,10:00 PM,121,14,106,81,85
26/10/2015,11:00 PM,149,27,118,101,77
26/10/2015 24:00 AM,,156,20,135,87,88
